0.139897761,0.0182703389,20.7296303469
0.1338173576,0.0178447868,296.212667925
0.1410016825,0.0182596444,12.5307371108
0.1396911905,0.0180907433,28.2740003777
0.1384309729,0.0180653366,59.8110914123
0.1451286052,0.0185782524,97.8862400789
0.1352728635,0.0177150709,220.903519123
0.1361641022,0.0181302039,123.972220521
0.1312272756,0.0174663521,565.79260823
0.1391437998,0.0180637928,36.7545071231
0.1400091862,0.0183856235,38.1372257497
0.13401003,0.0177342426,282.076389127
0.1410443309,0.0181570033,14.3722862704
0.139535226,0.0184565496,50.7276736715
0.139237444,0.018035082,32.2274987813
0.1350202194,0.0176592914,256.50990459
0.1369723657,0.0179914597,145.967057779
0.1478771917,0.0189611076,231.568477457
0.1444068297,0.0187032068,98.3179824365
0.1403967823,0.0181631303,15.1138501696
0.1283770238,0.0174968246,780.575638512
0.1360003756,0.0177954134,168.359525944
0.1396234094,0.0181540426,46.1077833569
0.1362157201,0.0181132763,110.450876345
0.1398278097,0.0180223699,25.8813258257
0.1371007151,0.018094685,118.844930046
0.1361359563,0.0179809337,167.257462699
0.1277211959,0.0174648828,874.713259496
0.148121355,0.0187063843,297.185574005
0.1387257999,0.0185891461,90.2918107262
0.1310374705,0.0175747339,520.356274711
0.1470712671,0.019057582,196.768474866
0.1421899078,0.018394663,20.1035593007
0.1385032869,0.018144614,58.6076862174
0.1368484247,0.0181265057,95.9196041477
0.1413355697,0.0183654092,15.9335545404
0.1371584944,0.0179615939,113.669652549
0.1321631561,0.0177991328,472.322688602
0.1361173298,0.0181178192,199.740881704
0.1340735271,0.0177741435,250.428315462
0.1398449643,0.0183648228,18.2518545093
0.148595407,0.0188740948,241.152498576
0.1379467753,0.0181475672,67.5627645271
0.14448239,0.0183615527,46.5698298601
0.1293197479,0.0174529033,708.903088446
0.1458933752,0.0187729199,122.947554795
0.1459962096,0.018692101,115.113817295
0.1390635682,0.0179305952,44.6588681783
0.1318323198,0.0176155963,475.690826622
0.1431417454,0.0184715043,18.6750739059
0.1306148652,0.017470601,595.522098494
0.1381870425,0.0180499156,61.5728837416
0.1453160508,0.0185114109,69.3729289909
0.1418296611,0.0182430594,5.7524434472
0.1343892576,0.0176883986,259.320054216
0.1447788374,0.0186181559,188.311530078
0.1362134898,0.0182101088,145.739666621
0.1443953484,0.0182069448,36.9425924943
0.1384647334,0.0179954327,66.9873478301
0.1325410065,0.0174421817,463.206774989
0.1414054651,0.0183460023,10.388157104
0.1395330018,0.0182345915,26.206225196
0.1377379273,0.0181310107,66.2515808966
0.1419271618,0.0188257954,22.7405459258
0.1427602721,0.0183986434,26.6700674564
0.1463610606,0.0189308582,153.599261838
0.1330986578,0.0178070512,351.155426899
0.1312732344,0.0175314997,574.763953292
0.139192922,0.0180400284,56.9463932458
0.1404790481,0.0182713962,41.3591271956
0.1399915161,0.0188421142,17.7729332285
0.1441115479,0.0187666742,46.1555260183
0.1355165082,0.0180093947,180.946268783
0.1344348786,0.0183908786,335.765013098
0.131386508,0.0177168993,545.2569736
0.1330224786,0.0175033108,417.617277374
0.1321737624,0.0174799431,446.319649243
0.1365465816,0.0179729654,109.20698268
0.1388895988,0.0180420225,40.4002222685
0.1429363515,0.018108845,12.7386410907
0.1374895458,0.0178436842,83.5660186724
0.1347414784,0.0176990581,221.388982053
0.131004238,0.0175521394,562.556146339
0.1447517875,0.0184571085,50.8834730658
0.1436371787,0.0185126951,33.6943234715
0.1524580837,0.0198168573,765.050934978
0.134653135,0.0178660761,207.171477932
0.1382043863,0.0180851093,57.5650520033
0.137325142,0.0183341081,77.6635963852
0.1329804092,0.0179556038,398.974124298
0.1271999767,0.0173331412,1067.42274724
0.1380488401,0.0180419144,77.998669328
0.1418432904,0.018289044,18.4818464938
0.1384130051,0.0181199259,55.6246058016
0.1493413558,0.0190823765,325.224059005
0.1475847036,0.0185809907,276.998026906
0.142246522,0.0183459691,10.8921374566
0.1333854059,0.0177837525,392.979018332
0.1435549715,0.0184752679,56.4653920372
0.1423115436,0.0183577814,12.1804395115
0.1307606186,0.0177900702,625.103904339
0.1400820706,0.0180777876,17.583138524
0.1370278384,0.0180050854,102.215798408
0.1457634612,0.0187126036,111.594496623
0.1389807975,0.0182768056,27.835038225
0.1433928626,0.0184425644,22.1429839567
0.1356016669,0.0179192408,183.862739972
0.1414494431,0.0183916888,16.1101193676
0.1445967202,0.0186071613,76.8487769938
0.1263783439,0.0173476632,1154.77911608
0.1454194688,0.0186194014,103.303320188
0.1383852821,0.0183647581,66.1095824483
0.1403671361,0.0184879898,31.2717100719
0.1365048487,0.0179421402,113.612155154
0.1421559656,0.0186213668,18.798348262
0.1345493964,0.0176931823,246.047718878
0.1362355757,0.017808944,171.818250801
0.1392795751,0.0180478772,41.7192895082
0.1459891866,0.0188864318,114.629364752
0.135472892,0.0178276461,212.557455612
0.1398778821,0.0180355887,19.7354737381
0.1304056218,0.0176481187,663.865035882
0.1384689981,0.0181689399,44.3660113203
0.1363136022,0.018001285,143.769205004
0.1393947036,0.0184571327,20.8898137735
0.1372555998,0.0180177126,91.1892722202
0.1393829711,0.0186308281,20.6641341237
0.1488004282,0.0187285169,261.874282466
0.1374486481,0.0181359226,122.047163651
0.14724668,0.019013537,189.02243478
0.1487181376,0.0190227817,291.477071788
0.1432235374,0.0182278839,51.9689278202
0.1450288379,0.018465713,107.015318089
0.1321918298,0.0177145274,493.213536571
0.1373077583,0.0180166387,101.416039246
0.1338621111,0.017600189,337.019160212
0.1335458072,0.0177572045,309.846359682
0.1344721964,0.0178318436,306.56460141
0.1482784403,0.01880419,255.663152918
0.1321313148,0.0177026246,427.757039612
0.1403415486,0.0181971193,14.9151200359
0.1403316945,0.0181719104,14.4866601384
0.1302283842,0.0175406268,665.22578917
0.1343570744,0.0176897647,296.351861635
0.1387887461,0.0185706902,44.4155180305
0.1341362925,0.0178162445,250.364303795
0.1410671259,0.0184184732,33.5224188715
0.1352980131,0.0179240941,163.002762687
0.1393161213,0.0181967569,24.3300718012
0.1397168586,0.0180862517,27.3075422535
0.1366442896,0.0178654482,120.061957088
0.1344754695,0.0179440443,270.827009619
0.1402325459,0.0183215081,16.0967573516
0.1332938724,0.0177889607,358.744953809
0.1493769964,0.0192747305,357.070296503
0.1281251775,0.0174352366,803.971753045
0.1338739459,0.0179416717,344.545752497
0.1437026275,0.0184451269,41.5801144618
0.1362179066,0.0180096728,138.601084043
0.1418996496,0.0184401631,28.3921928738
0.1356405955,0.0179252073,158.710723661
0.1359529338,0.0178794266,175.881816525
0.1445002399,0.0185658752,51.7219819244
0.1326226725,0.0175202059,394.393029567
0.1384413923,0.0183948402,56.0101430567
0.137457894,0.0182768093,140.792482933
0.1344685342,0.0177825082,221.51638933
0.1349347281,0.017838446,233.659750445
0.1301004286,0.0176617051,530.503882109
0.1375553117,0.0179044733,108.391874209
0.1354025643,0.018017518,159.456719409
0.1390091534,0.0181314911,40.5035876019
0.1459283448,0.0185650753,125.746188181
0.1392364602,0.0178312339,50.315134884
0.141052156,0.0183600613,19.0649919361
0.1357879939,0.0179200186,172.924336952
0.140769867,0.0181412631,20.6739407499
0.1375255257,0.0179691496,85.3585079095
